ID,GROUP,VALUE,presses_pre,presses_post,presses_post1,presses_post2,presses_post3,presses_reacquisition,presses_change,habit_index,trainingPressingRate,trainingPressingRateExcludingLastRun
168,1,valued,2.43312098491473,3.24098867379453,3.6301132013078,3.39207933718565,2.70077348289013,2.04348934883756,0.807867688879797,2.08438241325235,2.80944654285462,3.23764603134019
168,1,devalued,2.32937312382337,1.05285839945082,1.40773367196382,1.15034565896955,0.600495867419083,0.708291920484482,-1.27651472437255,2.08438241325235,2.80944654285462,3.23764603134019
168,1,baseline,0,0,0,0,0,0,0,2.08438241325235,2.80944654285462,3.23764603134019
169,1,valued,3.49254951911648,3.08062297423268,2.59890279963417,3.15247016796675,3.49049595509711,3.14283658148559,-0.411926544883803,0.903076999105764,3.21731209229989,3.13194910007526
169,1,devalued,3.11280064993256,1.79779710594299,1.8524116651203,1.74040008098572,1.80057957172295,1.8794369568296,-1.31500354398957,0.903076999105764,3.21731209229989,3.13194910007526
169,1,baseline,0,0,0,0,0,0,0,0.903076999105764,3.21731209229989,3.13194910007526
170,1,valued,5.0174007740311,4.14045668592286,4.00920304882229,3.51027849683915,4.90188851210716,3.821242095058,-0.876944088108231,-1.40638565068089,4.66374976389428,4.80539155577889
170,1,devalued,4.02681516998823,4.55625673256089,4.39880435329079,3.93497669556213,5.33498914882974,3.36010837681752,0.529441562572661,-1.40638565068089,4.66374976389428,4.80539155577889
170,1,baseline,0,0,0,0,0,0,0,-1.40638565068089,4.66374976389428,4.80539155577889
171,1,valued,4.53294686295143,4.65282497525027,4.94762829352175,4.55199060711442,4.45885602511464,4.84259814786317,0.119878112298843,0.848415720249757,4.09816060605879,3.6824098959577
171,1,devalued,4.49487576936831,3.7663381614174,3.04863550223982,4.30515517469913,3.94522380731324,3.60868549091098,-0.728537607950914,0.848415720249757,4.09816060605879,3.6824098959577
171,1,baseline,0,0,0,0,0,0,0,0.848415720249757,4.09816060605879,3.6824098959577
172,1,valued,1.34866947993058,1.99514095445404,1.90013521039141,1.94401437517037,2.14127327780035,1.78117622699577,0.646471474523463,0.230872765076042,1.19903812449896,1.00681734877574
172,1,devalued,1.43384832051378,1.8494470299612,1.69378034667941,1.99973704017843,1.85482370302577,1.81916540793795,0.415598709447421,0.230872765076042,1.19903812449896,1.00681734877574
172,1,baseline,0,0,0,0,0,0,0,0.230872765076042,1.19903812449896,1.00681734877574
174,1,valued,4.20790029195506,4.76790963463806,4.91692323760243,4.68321863064225,4.7035870356695,4.7806629709892,0.560009342682999,1.18838616741797,4.13659109455235,3.97161755908329
174,1,devalued,4.39522896808776,3.76685214335279,3.94594495795048,3.63620835586699,3.7184031162409,2.21844283648449,-0.628376824734972,1.18838616741797,4.13659109455235,3.97161755908329
174,1,baseline,0,0,0,0,0,0,0,1.18838616741797,4.13659109455235,3.97161755908329
175,1,valued,2.20164320406473,3.17824038562093,2.55158811060886,3.53192859384626,3.45120445240768,3.23828356726672,0.976597181556208,0.719780376678987,2.42959042074322,2.10820348502219
175,1,devalued,3.30031150886378,3.557128313741,3.39836751413303,3.75768611528756,3.51533131180239,3.30915467600573,0.256816804877221,0.719780376678987,2.42959042074322,2.10820348502219
175,1,baseline,0,0,0,0,0,0,0,0.719780376678987,2.42959042074322,2.10820348502219
204,3,valued,5.2189746720797,5.3335927400171,5.23338343297559,5.11223154103158,5.65516324604413,4.87481971790141,0.114618067937405,-0.0274320497315657,4.48364108091721,4.33171659651311
204,3,devalued,4.93688118642098,5.07893130408995,4.90264815044613,5.1957681297309,5.13837763209283,5.06422039116451,0.142050117668971,-0.0274320497315657,4.48364108091721,4.33171659651311
204,3,baseline,0,0,0,0,0,0,0,-0.0274320497315657,4.48364108091721,4.33171659651311
205,3,valued,4.46179207526048,4.31422070654026,4.00329825598313,4.43639140198187,4.50297246165577,4.23108102045524,-0.147571368720222,-0.189610488573645,4.12610417185256,4.05197623854409
205,3,devalued,4.38960214823416,4.43164126808758,4.19735220298848,4.28142869357929,4.81614290769498,4.55019552693467,0.0420391198534231,-0.189610488573645,4.12610417185256,4.05197623854409
205,3,baseline,0,0,0,0,0,0,0,-0.189610488573645,4.12610417185256,4.05197623854409
207,3,valued,4.85537108364581,4.81387533419094,4.90520912165373,4.73349788937133,4.80291899154777,4.78051848634532,-0.04149574945487,0.0293851150056073,4.45581149858055,4.38355658466612
207,3,devalued,4.74937704150191,4.67849617704143,4.80022518768406,4.55235394301289,4.68290940042734,4.32462395762061,-0.0708808644604773,0.0293851150056073,4.45581149858055,4.38355658466612
207,3,baseline,0,0,0,0,0,0,0,0.0293851150056073,4.45581149858055,4.38355658466612
208,3,valued,4.69572093394778,4.7974362453684,4.8984428415975,4.64069608328701,4.85316981122068,4.6284534585427,0.10171531142062,4.4968193860319,4.6179115820673,4.54996470566809
208,3,devalued,4.69532772316398,0.3002236485527,0.850633118787291,0.0500378268708094,0,0,-4.39510407461128,4.4968193860319,4.6179115820673,4.54996470566809
208,3,baseline,0,0,0,0,0,0,0,4.4968193860319,4.6179115820673,4.54996470566809
209,3,valued,4.41253878433253,4.92940267489769,4.67665407900126,5.15766925173895,4.95388469395285,4.46336359426455,0.516863890565158,0.398031145760534,4.52944373500616,4.49492428681752
209,3,devalued,4.86008938527236,4.97892213007698,4.63426969723942,5.02043278717049,5.28206390582103,4.72048359365055,0.118832744804624,0.398031145760534,4.52944373500616,4.49492428681752
209,3,baseline,0,0,0,0,0,0,0,0.398031145760534,4.52944373500616,4.49492428681752
210,3,valued,3.98989440002308,3.72824328738915,3.54362319018181,3.73114625622735,3.90996041575829,3.92096424130583,-0.261651112633931,0.0349744366895117,3.69351325252515,3.64604719974038
210,3,devalued,3.85019974553951,3.55357419621606,3.85123259546491,3.35524722399225,3.45424276919103,3.8671483670778,-0.296625549323442,0.0349744366895117,3.69351325252515,3.64604719974038
210,3,baseline,0,0,0,0,0,0,0,0.0349744366895117,3.69351325252515,3.64604719974038
211,3,valued,5.35642841186939,3.78076570660239,4.08720553298526,4.17978826463513,3.07530332218677,5.51524662469493,-1.575662705267,0.125548294744626,4.38988432209583,4.23961021156219
211,3,devalued,5.24838972279491,3.54717872278328,4.07970833891249,3.70982822320989,2.85199960622747,0.367234594103445,-1.70121100001163,0.125548294744626,4.38988432209583,4.23961021156219
211,3,baseline,0,0,0,0,0,0,0,0.125548294744626,4.38988432209583,4.23961021156219
212,3,valued,3.7155230841801,2.70086587834051,2.76546520195133,2.88561418514275,2.45151824792745,2.69290916349702,-1.01465720583959,-0.547345900646639,3.83754696029183,3.85444894854653
212,3,devalued,3.63653545375745,3.1692241485645,3.90333064001871,3.03671714911604,2.56762465655876,0,-0.467311305192953,-0.547345900646639,3.83754696029183,3.85444894854653
212,3,baseline,0,0,0,0,0,0,0,-0.547345900646639,3.83754696029183,3.85444894854653
214,3,valued,5.02989733156199,5.25451726973326,4.99790607377271,5.19499031680597,5.57065541862111,5.64625364691258,0.224619938171275,4.26885192403887,4.78172316576763,4.74586637440214
214,3,devalued,5.12640868714417,1.08217670127658,0.999042492499321,0.900782113618448,1.34670549771197,0.216921227850408,-4.04423198586759,4.26885192403887,4.78172316576763,4.74586637440214
214,3,baseline,0,0,0,0,0,0,0,4.26885192403887,4.78172316576763,4.74586637440214
215,3,valued,5.27837059678631,4.0656303626,3.95381273694233,4.2632885726385,3.97978977821917,3.9184749883067,-1.21274023418632,0.23904315282575,4.59429619668568,4.49940469858096
215,3,devalued,5.05996411151593,3.60818072450386,3.20036345663669,3.74397386421575,3.88020485265915,2.7979109739248,-1.45178338701207,0.23904315282575,4.59429619668568,4.49940469858096
215,3,baseline,0,0,0,0,0,0,0,0.23904315282575,4.59429619668568,4.49940469858096
